Entry_ID;Entrytype;Featuretype
id_00549;entrytype:Toponym;featuretype:Villa
id_00550;entrytype:Toponym;featuretype:Pueblo
id_00551;entrytype:Toponym;featuretype:Pueblo
id_00552;entrytype:Toponym;featuretype:Pueblo
id_00553;entrytype:Toponym;featuretype:Pueblo
id_00554;entrytype:Toponym;featuretype:Villa
id_00555;entrytype:Toponym;featuretype:Isla
id_00556;entrytype:Toponym;featuretype:Pueblo
id_00557;entrytype:Toponym;featuretype:Rio
id_00558;entrytype:Toponym;featuretype:Pueblo
id_00559;entrytype:Toponym;featuretype:Pueblo
id_00560;entrytype:Toponym;featuretype:Pueblo
id_00561;entrytype:Toponym;featuretype:Pueblo
id_00562;entrytype:Toponym;featuretype:Pueblo
id_00563;entrytype:Toponym;featuretype:Pueblo
id_00564;entrytype:Toponym;featuretype:Pueblo
id_00565;entrytype:Toponym;featuretype:Pueblo
id_00566;entrytype:Toponym;featuretype:Pueblo
id_00567;entrytype:Toponym;featuretype:Pueblo
id_00568;entrytype:Toponym;featuretype:Pueblo
id_00569;entrytype:Toponym;featuretype:Pueblo
id_00570;entrytype:Toponym;featuretype:Pueblo
id_00571;entrytype:Toponym;featuretype:Pueblo
id_00572;entrytype:Toponym;featuretype:Pueblo
id_00573;entrytype:Toponym;featuretype:Pueblo
id_00574;entrytype:Toponym;featuretype:Pueblo
id_00575;entrytype:Referral;featuretype:None
id_00576;entrytype:Toponym;featuretype:Pueblo
id_00577;entrytype:Toponym;featuretype:Pueblo
id_00578;entrytype:Toponym;featuretype:Pueblo
id_00579;entrytype:Toponym;featuretype:Pueblo
id_00580;entrytype:Toponym;featuretype:Partido
id_00581;entrytype:Toponym;featuretype:Rio
id_00582;entrytype:Toponym;featuretype:Cerro
id_00583;entrytype:Toponym;featuretype:Pueblo
id_00584;entrytype:Toponym;featuretype:Rio
id_00585;entrytype:Toponym;featuretype:Pueblo
id_00586;entrytype:Toponym;featuretype:Valle
id_00587;entrytype:Toponym;featuretype:Pueblo
id_00588;entrytype:Toponym;featuretype:Pueblo
id_00589;entrytype:Toponym;featuretype:Pueblo
id_00590;entrytype:Toponym;featuretype:Pueblo
id_00591;entrytype:Toponym;featuretype:Pueblo
id_00592;entrytype:Toponym;featuretype:Pueblo
id_00593;entrytype:Toponym;featuretype:Condado
id_00594;entrytype:Toponym;featuretype:Isla
id_00595;entrytype:Toponym;featuretype:Pueblo
id_00596;entrytype:Toponym;featuretype:Rio
id_00597;entrytype:Toponym;featuretype:Parte del mundo
id_00598;entrytype:Toponym;featuretype:Laguna
id_00599;entrytype:Toponym;featuretype:Pueblo
id_00600;entrytype:Toponym;featuretype:Pueblo
id_00601;entrytype:Toponym;featuretype:Pueblo
id_00602;entrytype:Toponym;featuretype:Rio
id_00603;entrytype:Toponym;featuretype:Rio
id_00604;entrytype:Toponym;featuretype:Rio
id_00605;entrytype:Demonym;featuretype:Nación
id_00606;entrytype:Toponym;featuretype:Pueblo
id_00607;entrytype:Toponym;featuretype:Pueblo
id_00608;entrytype:Toponym;featuretype:Rio
id_00609;entrytype:Toponym;featuretype:Rio
id_00610;entrytype:Toponym;featuretype:Alcaldía mayor
id_00611;entrytype:Toponym;featuretype:Pueblo
id_00612;entrytype:Toponym;featuretype:Pueblo
id_00613;entrytype:Referral;featuretype:None
id_00614;entrytype:Toponym;featuretype:Pueblo
id_00615;entrytype:Toponym;featuretype:Sierra
id_00616;entrytype:Toponym;featuretype:Rio
id_00617;entrytype:Toponym;featuretype:Pueblo
id_00618;entrytype:Toponym;featuretype:Pueblo
id_00619;entrytype:Toponym;featuretype:Pueblo
id_00620;entrytype:Toponym;featuretype:Pueblo
id_00621;entrytype:Toponym;featuretype:Rio
id_00622;entrytype:Demonym;featuretype:Nación
id_00623;entrytype:Toponym;featuretype:Villa
id_00624;entrytype:Toponym;featuretype:Ciudad
id_00625;entrytype:Referral;featuretype:None
id_00626;entrytype:Toponym;featuretype:Isla
id_00627;entrytype:Toponym;featuretype:Pueblo
id_00628;entrytype:Toponym;featuretype:Pueblo
id_00629;entrytype:Demonym;featuretype:Nación
id_00630;entrytype:Toponym;featuretype:Rio
id_00631;entrytype:Toponym;featuretype:Pueblo
id_00632;entrytype:Toponym;featuretype:Pueblo
id_00633;entrytype:Toponym;featuretype:Pueblo
id_00634;entrytype:Toponym;featuretype:Pueblo
id_00635;entrytype:Toponym;featuretype:Pueblo
id_00636;entrytype:Toponym;featuretype:Pueblo
id_00637;entrytype:Toponym;featuretype:Pueblo
id_00638;entrytype:Toponym;featuretype:Pueblo
id_00639;entrytype:Toponym;featuretype:Pueblo
id_00640;entrytype:Toponym;featuretype:Pueblo
id_00641;entrytype:Toponym;featuretype:Pueblo
id_00642;entrytype:Toponym;featuretype:Pueblo
id_00643;entrytype:Toponym;featuretype:Pueblo
id_00644;entrytype:Toponym;featuretype:Pueblo
id_00645;entrytype:Toponym;featuretype:Pueblo
id_00646;entrytype:Toponym;featuretype:Pueblo
id_00647;entrytype:Toponym;featuretype:Pueblo
id_00648;entrytype:Toponym;featuretype:Pueblo
id_00649;entrytype:Toponym;featuretype:Pueblo
id_00650;entrytype:Toponym;featuretype:Pueblo
id_00651;entrytype:Toponym;featuretype:Pueblo
id_00652;entrytype:Toponym;featuretype:Pueblo
id_00653;entrytype:Toponym;featuretype:Pueblo
id_00654;entrytype:Toponym;featuretype:Pueblo
id_00655;entrytype:Toponym;featuretype:Pueblo
id_00656;entrytype:Toponym;featuretype:Pueblo
id_00657;entrytype:Toponym;featuretype:Pueblo
id_00658;entrytype:Toponym;featuretype:Pueblo
id_00659;entrytype:Toponym;featuretype:Pueblo
id_00660;entrytype:Toponym;featuretype:Pueblo
id_00661;entrytype:Toponym;featuretype:Pueblo
id_00662;entrytype:Toponym;featuretype:Pueblo
id_00663;entrytype:Toponym;featuretype:Pueblo
id_00664;entrytype:Toponym;featuretype:Pueblo
id_00665;entrytype:Toponym;featuretype:Pueblo
id_00666;entrytype:Toponym;featuretype:Pueblo
id_00667;entrytype:Toponym;featuretype:Pueblo
id_00668;entrytype:Toponym;featuretype:Pueblo
id_00669;entrytype:Toponym;featuretype:Pueblo
id_00670;entrytype:Toponym;featuretype:Pueblo
id_00671;entrytype:Toponym;featuretype:Pueblo
id_00672;entrytype:Toponym;featuretype:Villa
id_00673;entrytype:Toponym;featuretype:Rio
id_00674;entrytype:Toponym;featuretype:Rio
id_00675;entrytype:Toponym;featuretype:Rio
id_00676;entrytype:Toponym;featuretype:Rio
id_00677;entrytype:Toponym;featuretype:Rio
id_00678;entrytype:Toponym;featuretype:Rio
id_00679;entrytype:Toponym;featuretype:Islas
id_00680;entrytype:Toponym;featuretype:Isla
id_00681;entrytype:Toponym;featuretype:Isla
id_00682;entrytype:Toponym;featuretype:Bahía
id_00683;entrytype:Toponym;featuretype:Monte
id_00684;entrytype:Toponym;featuretype:Punta
id_00685;entrytype:Toponym;featuretype:Punta
id_00686;entrytype:Toponym;featuretype:Rio
id_00687;entrytype:Toponym;featuretype:Pueblo
id_00688;entrytype:Toponym;featuretype:Pueblo
id_00689;entrytype:Toponym;featuretype:Alcaldía mayor
id_00690;entrytype:Toponym;featuretype:Pueblo
id_00691;entrytype:Toponym;featuretype:Pueblo
id_00692;entrytype:Toponym;featuretype:Pueblo
id_00693;entrytype:Toponym;featuretype:Pueblo
id_00694;entrytype:Toponym;featuretype:Pueblo
id_00695;entrytype:Toponym;featuretype:Rio
id_00696;entrytype:Toponym;featuretype:Pueblo
id_00697;entrytype:Toponym;featuretype:Cerro
id_00698;entrytype:Toponym;featuretype:Pueblo
id_00699;entrytype:Toponym;featuretype:Pueblo
id_00700;entrytype:Toponym;featuretype:Provincia
id_00701;entrytype:Toponym;featuretype:Valle
id_00702;entrytype:Toponym;featuretype:Rio
id_00703;entrytype:Toponym;featuretype:Pueblo
id_00704;entrytype:Toponym;featuretype:Pueblo
id_00705;entrytype:Toponym;featuretype:Isla
id_00706;entrytype:Toponym;featuretype:Laguna
id_00707;entrytype:Toponym;featuretype:Rio
id_00708;entrytype:Toponym;featuretype:Rio
id_00709;entrytype:Demonym;featuretype:Nación
id_00710;entrytype:Demonym;featuretype:Nación
id_00711;entrytype:Toponym;featuretype:Pueblo
id_00712;entrytype:Toponym;featuretype:Pueblo
id_00713;entrytype:Toponym;featuretype:Pueblo
id_00714;entrytype:Toponym;featuretype:Pueblo
id_00715;entrytype:Toponym;featuretype:Rio
id_00716;entrytype:Toponym;featuretype:Ensenada
id_00717;entrytype:Toponym;featuretype:Ensenada
id_00718;entrytype:Toponym;featuretype:Pueblo
id_00719;entrytype:Toponym;featuretype:Ensenada
id_00720;entrytype:Toponym;featuretype:Rio
id_00721;entrytype:Toponym;featuretype:Ensenadas
id_00722;entrytype:Toponym;featuretype:Pueblo
id_00723;entrytype:Toponym;featuretype:Pueblo
id_00724;entrytype:Toponym;featuretype:Rio
id_00725;entrytype:Toponym;featuretype:Punta
id_00726;entrytype:Toponym;featuretype:Isla
id_00727;entrytype:Toponym;featuretype:Pueblo
id_00728;entrytype:Toponym;featuretype:Pueblo
id_00729;entrytype:Toponym;featuretype:Pueblo
id_00730;entrytype:Toponym;featuretype:Pueblo
id_00731;entrytype:Toponym;featuretype:Monte
id_00732;entrytype:Toponym;featuretype:Pueblo
id_00733;entrytype:Toponym;featuretype:Punta
id_00734;entrytype:Toponym;featuretype:Golfo
id_00735;entrytype:Toponym;featuretype:Baxo
id_00736;entrytype:Toponym;featuretype:Montes
id_00737;entrytype:Toponym;featuretype:Rio
id_00738;entrytype:Toponym;featuretype:Isla
id_00739;entrytype:Toponym;featuretype:Pueblo
id_00740;entrytype:Toponym;featuretype:Pueblo
id_00741;entrytype:Toponym;featuretype:Pueblo
id_00742;entrytype:Toponym;featuretype:Pueblo
id_00743;entrytype:Toponym;featuretype:Montañas
id_00744;;entrytype:Demonym
id_00745;entrytype:Toponym;featuretype:Pueblo
id_00746;entrytype:Toponym;featuretype:Rio
id_00747;entrytype:Toponym;featuretype:Pueblo
id_00748;entrytype:Toponym;featuretype:Pueblo
id_00749;entrytype:Toponym;featuretype:Provincia
id_00750;entrytype:Toponym;featuretype:Valle
id_00751;entrytype:Toponym;featuretype:Pueblo
id_00752;entrytype:Toponym;featuretype:Pueblo
id_00753;entrytype:Toponym;featuretype:Pueblo
id_00754;entrytype:Toponym;featuretype:Valle
id_00755;entrytype:Toponym;featuretype:Rio
id_00756;entrytype:Toponym;featuretype:Rio
id_00757;entrytype:Toponym;featuretype:Laguna
id_00758;entrytype:Toponym;featuretype:Provincia
id_00759;entrytype:Toponym;featuretype:Villa
id_00760;entrytype:Toponym;featuretype:Pueblo
id_00761;entrytype:Toponym;featuretype:Pueblo
id_00762;entrytype:Toponym;featuretype:Pueblo
id_00763;entrytype:Toponym;featuretype:Pueblo
id_00764;entrytype:Toponym;featuretype:Pueblo
id_00765;entrytype:Toponym;featuretype:Pueblo
id_00766;entrytype:Toponym;featuretype:Pueblo
id_00767;entrytype:Toponym;featuretype:Pueblo
id_00768;entrytype:Toponym;featuretype:Pueblo
id_00769;entrytype:Demonym;featuretype:Nación
id_00770;entrytype:Toponym;featuretype:Cadena de montañas
id_00771;entrytype:Toponym;featuretype:Rio
id_00772;entrytype:Toponym;featuretype:Rio
id_00773;entrytype:Toponym;featuretype:Pueblo
id_00774;entrytype:Toponym;featuretype:Bahía
id_00775;entrytype:Toponym;featuretype:Pueblo
id_00776;entrytype:Toponym;featuretype:Pueblo
id_00777;entrytype:Toponym;featuretype:Pueblo
id_00778;entrytype:Toponym;featuretype:Pueblo
id_00779;entrytype:Toponym;featuretype:Pueblo
id_00780;entrytype:Toponym;featuretype:Pueblo
id_00781;entrytype:Toponym;featuretype:Pueblo
id_00782;entrytype:Toponym;featuretype:Pueblo
id_00783;entrytype:Toponym;featuretype:Pueblo
id_00784;entrytype:Toponym;featuretype:Pueblo
id_00785;entrytype:Toponym;featuretype:Pueblo
id_00786;entrytype:Toponym;featuretype:Pueblo
id_00787;entrytype:Toponym;featuretype:Pueblo
id_00788;entrytype:Toponym;featuretype:Pueblo
id_00789;entrytype:Toponym;featuretype:Pueblo
id_00790;entrytype:Toponym;featuretype:Pueblo
id_00791;entrytype:Toponym;featuretype:Pueblo
id_00792;entrytype:Toponym;featuretype:Pueblo
id_00793;entrytype:Toponym;featuretype:Pueblo
id_00794;entrytype:Toponym;featuretype:Pueblo
id_00795;entrytype:Toponym;featuretype:Pueblo
id_00796;entrytype:Toponym;featuretype:Pueblo
id_00797;entrytype:Toponym;featuretype:Pueblo
id_00798;entrytype:Toponym;featuretype:Pueblo
id_00799;entrytype:Toponym;featuretype:Pueblo
id_00800;entrytype:Toponym;featuretype:Pueblo
id_00801;entrytype:Toponym;featuretype:Pueblo
id_00802;entrytype:Toponym;featuretype:Pueblo
id_00803;entrytype:Toponym;featuretype:Pueblo
id_00804;entrytype:Toponym;featuretype:Pueblo
id_00805;entrytype:Toponym;featuretype:Isla
id_00806;entrytype:Toponym;featuretype:Isla
id_00807;entrytype:Toponym;featuretype:Bahía
id_00808;entrytype:Toponym;featuretype:Bahía
id_00809;entrytype:Toponym;featuretype:Fuerte
id_00810;entrytype:Toponym;featuretype:Cabo
id_00811;entrytype:Toponym;featuretype:Puerto
id_00812;entrytype:Toponym;featuretype:Pueblo
id_00813;entrytype:Toponym;featuretype:Isla
id_00814;entrytype:Toponym;featuretype:Bahía
id_00815;entrytype:Toponym;featuretype:Isla
id_00816;entrytype:Toponym;featuretype:Punta
id_00817;entrytype:Toponym;featuretype:Bahía
id_00818;entrytype:Toponym;featuretype:Pueblo
id_00819;entrytype:Toponym;featuretype:Rio
id_00820;entrytype:Toponym;featuretype:Montes
id_00821;entrytype:Toponym;featuretype:Rio
id_00822;entrytype:Toponym;featuretype:Rio
id_00823;entrytype:Toponym;featuretype:Pueblo
id_00824;entrytype:Toponym;featuretype:Pueblo
id_00825;entrytype:Toponym;featuretype:Pueblo
id_00826;entrytype:Toponym;featuretype:Provincia
id_00827;entrytype:Toponym;featuretype:Rio
id_00828;entrytype:Toponym;featuretype:Pueblo
id_00829;entrytype:Toponym;featuretype:Pueblo
id_00830;entrytype:Toponym;featuretype:Rio
id_00831;entrytype:Toponym;featuretype:Pueblo
id_00832;entrytype:Toponym;featuretype:Pueblo
id_00833;entrytype:Toponym;featuretype:Pueblo
id_00834;entrytype:Toponym;featuretype:Pueblo
id_00835;entrytype:Toponym;featuretype:Pueblo
id_00836;entrytype:Toponym;featuretype:Pueblo
id_00837;entrytype:Toponym;featuretype:Pueblo
id_00838;entrytype:Toponym;featuretype:Isla
id_00839;entrytype:Toponym;featuretype:Rio
id_00840;entrytype:Toponym;featuretype:Ciudad
id_00841;entrytype:Toponym;featuretype:Villa
id_00842;entrytype:Toponym;featuretype:Pueblo
id_00843;entrytype:Toponym;featuretype:Pueblo
id_00844;entrytype:Toponym;featuretype:Pueblo
id_00845;entrytype:Toponym;featuretype:Pueblo
id_00846;entrytype:Toponym;featuretype:Pueblo
id_00847;entrytype:Toponym;featuretype:Pueblo
id_00848;entrytype:Toponym;featuretype:Bahía
id_00849;entrytype:Toponym;featuretype:Puerto
id_00850;entrytype:Toponym;featuretype:Puerto
id_00850a;entrytype:Toponym;featuretype:Puerto
id_00851;entrytype:Toponym;featuretype:Pueblo
id_00852;entrytype:Toponym;featuretype:Rio
id_00853;entrytype:Toponym;featuretype:Ciudad
id_00854;entrytype:Toponym;featuretype:Puerto
id_00855;entrytype:Toponym;featuretype:Estrecho
id_00856;entrytype:Toponym;featuretype:Estrecho
id_00857;entrytype:Toponym;featuretype:Ciudad
id_00858;entrytype:Toponym;featuretype:Pueblo
id_00859;entrytype:Toponym;featuretype:Pueblo
id_00860;entrytype:Toponym;featuretype:Isla
id_00861;entrytype:Toponym;featuretype:Isla
id_00862;entrytype:Toponym;featuretype:Bahía
id_00863;entrytype:Toponym;featuretype:Punta
id_00864;entrytype:Toponym;featuretype:Pueblo
id_00865;entrytype:Toponym;featuretype:Rio
id_00866;entrytype:Toponym;featuretype:Rio
id_00867;entrytype:Demonym;featuretype:Nación
id_00868;entrytype:Toponym;featuretype:Islas
id_00869;entrytype:Toponym;featuretype:Rio
id_00870;entrytype:Toponym;featuretype:Rio
id_00871;entrytype:Toponym;featuretype:Rio
id_00872;entrytype:Toponym;featuretype:Brazo
id_00873;entrytype:Toponym;featuretype:Isla
id_00874;entrytype:Toponym;featuretype:Isla
id_00875;entrytype:Toponym;featuretype:Pueblo
id_00876;entrytype:Toponym;featuretype:Rio
id_00876a;entrytype:Toponym;featuretype:Rio
id_00877;entrytype:Toponym;featuretype:Condado
id_00878;entrytype:Toponym;featuretype:Condado
id_00879;entrytype:Toponym;featuretype:Isla
id_00880;entrytype:Toponym;featuretype:Cabo
id_00881;entrytype:Toponym;featuretype:Puerto
id_00882;entrytype:Toponym;featuretype:Cabo
id_00883;entrytype:Toponym;featuretype:Pueblo
id_00884;entrytype:Demonym;featuretype:Nación
id_00885;entrytype:Toponym;featuretype:Ciudad
id_00886;entrytype:Toponym;featuretype:Ciudad
id_00887;entrytype:Toponym;featuretype:Rio
id_00888;entrytype:Toponym;featuretype:Puerto
id_00889;entrytype:Toponym;featuretype:Rio
id_00890;entrytype:Toponym;featuretype:Pueblo
id_00891;entrytype:Toponym;featuretype:Pueblo
id_00892;entrytype:Toponym;featuretype:Rio
id_00893;entrytype:Toponym;featuretype:Pueblo
id_00894;entrytype:Toponym;featuretype:Pueblo
id_00895;entrytype:Toponym;featuretype:Ciudad
id_00896;entrytype:Toponym;featuretype:Pueblo
id_00897;entrytype:Toponym;featuretype:Condado
id_00898;entrytype:Toponym;featuretype:Pueblo
id_00899;entrytype:Toponym;featuretype:Provincia
id_00900;entrytype:Toponym;featuretype:Rio
id_00901;entrytype:Toponym;featuretype:Pueblo
id_00902;entrytype:Demonym;featuretype:Nación
id_00903;entrytype:Toponym;featuretype:Pueblo
id_00904;entrytype:Toponym;featuretype:Pueblo
id_00905;entrytype:Referral;featuretype:None
id_00906;entrytype:Toponym;featuretype:Ciudad
id_00907;entrytype:Toponym;featuretype:Pueblo
id_00908;entrytype:Toponym;featuretype:Isla
id_00909;entrytype:Toponym;featuretype:Isla
id_00910;entrytype:Toponym;featuretype:Pueblo
id_00911;entrytype:Toponym;featuretype:Extremidad
id_00912;entrytype:Toponym;featuretype:Pueblo
id_00913;entrytype:Toponym;featuretype:Pueblo
id_00914;entrytype:Toponym;featuretype:Islas
id_00915;entrytype:Toponym;featuretype:Pueblo
id_00916;entrytype:Toponym;featuretype:Provincia
id_00917;entrytype:Toponym;featuretype:Valle
id_00918;entrytype:Toponym;featuretype:Monte
id_00919;entrytype:Toponym;featuretype:Pueblo
id_00920;entrytype:Toponym;featuretype:Volcán
id_00921;entrytype:Toponym;featuretype:Pueblo
id_00922;entrytype:Toponym;featuretype:Cabo
id_00923;entrytype:Toponym;featuretype:Pueblo
id_00923a;entrytype:Toponym;featuretype:Pueblo
id_00924;entrytype:Toponym;featuretype:Pueblo
id_00925;entrytype:Toponym;featuretype:Puerto
id_00926;entrytype:Toponym;featuretype:Pueblo
id_00927;entrytype:Toponym;featuretype:Pueblo
id_00928;entrytype:Toponym;featuretype:Pueblo
id_00929;entrytype:Toponym;featuretype:Pueblo
id_00930;entrytype:Toponym;featuretype:Pueblo
id_00931;entrytype:Toponym;featuretype:Pueblo
id_00932;entrytype:Toponym;featuretype:Pueblo
id_00932a;entrytype:Toponym;featuretype:Pueblo
id_00933;entrytype:Toponym;featuretype:Pueblo
id_00934;entrytype:Toponym;featuretype:Pueblo
id_00935;entrytype:Toponym;featuretype:Pueblo
id_00936;entrytype:Toponym;featuretype:Pueblo
id_00937;entrytype:Toponym;featuretype:Pueblo
id_00938;entrytype:Toponym;featuretype:Pueblo
id_00939;entrytype:Toponym;featuretype:Pueblo
id_00940;entrytype:Toponym;featuretype:Villa
id_00941;entrytype:Toponym;featuretype:Pueblo
id_00942;entrytype:Toponym;featuretype:Pueblo
id_00943;entrytype:Toponym;featuretype:Pueblo
id_00944;entrytype:Toponym;featuretype:Pueblo
id_00945;entrytype:Toponym;featuretype:Pueblo
id_00946;entrytype:Toponym;featuretype:Pueblo
id_00947;entrytype:Toponym;featuretype:Pueblo
id_00948;entrytype:Toponym;featuretype:Pueblo
id_00949;entrytype:Toponym;featuretype:Pueblo
id_00950;entrytype:Toponym;featuretype:Pueblo
id_00951;entrytype:Toponym;featuretype:Pueblo
id_00952;entrytype:Toponym;featuretype:Pueblo
id_00952a;entrytype:Toponym;featuretype:Pueblo
id_00953;entrytype:Toponym;featuretype:Pueblo
id_00954;entrytype:Toponym;featuretype:Pueblo
id_00955;entrytype:Toponym;featuretype:Pueblo
id_00956;entrytype:Toponym;featuretype:Pueblo
id_00957;entrytype:Toponym;featuretype:Pueblo
