entry_id,corresp_entry,normname,entrytype,majortype,featuretype,province,region,PlaceID
id_00272,,San Agustín,Toponym,settlement,Pueblo,Buenos Aires,Perú,TopUrbiPlace10373
id_00273,,San Agustín,Toponym,settlement,Pueblo,Culiacan,Nueva España,TopUrbiPlace10374
id_00274,,San Agustín,Toponym,landmark,Punta,Pernambuco,unspecified,TopUrbiPlace10375
id_00275,,San Agustín,Toponym,landmark,Punta,Riohacha,Tierra-Firme,TopUrbiPlace10376
id_00276,,San Agustín,Toponym,landmark,Rio,Antioquia,Nueva Granada,TopUrbiPlace10377
id_00277,,San Agustín,Toponym,landmark,Isla,California,unspecified,TopUrbiPlace10378
id_00278,,Ahome,Toponym,human_group,Nación,Sinaloa,unspecified,TopUrbiGroup10379
id_00279,,Punta de los Ahorcados,Toponym,landmark,Punta,Rey,Brasil,TopUrbiPlace10380
id_00280,,Ahorcados,Toponym,landmark,Islotes,Guayaquil,unspecified,TopUrbiPlace10381
id_00281,,Santa María de Ahuacates,Toponym,settlement,Pueblo,Cuernavaca,Nueva España,TopUrbiPlace10382
id_00282,,San Nicolás de Ahuacatepec,Toponym,settlement,Pueblo,Cuernavaca,unspecified,TopUrbiPlace10383
id_00283,,Santa María de Ahuacatlan,Toponym,settlement,Pueblo,Zultepec,Nueva España,TopUrbiPlace10384
id_00284,,Ahuacatlan,Toponym,settlement,Pueblo,Sochicoatlan,Nueva España,TopUrbiPlace10385
id_00285,,San Juan Ahuacatlan,Toponym,settlement,Pueblo,Zacatlan,Nueva España,TopUrbiPlace10386
id_00286,,Ahuacatlan,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10387
id_00287,,Ahuacazalca,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10388
id_00288,,Ahuacazingo,Toponym,settlement,Pueblo,Chilapa,Nueva España,TopUrbiPlace10389
id_00289,,Ahualican,Toponym,settlement,Pueblo,Tixtlan,Nueva España,TopUrbiPlace10390
id_00290,,Ahuatelco,Toponym,settlement,Pueblo Cabecera,Izucar,Nueva España,TopUrbiPlace10391
id_00291,,Ahuatepec,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10392
id_00292,,Ahuatempa,Toponym,settlement,Pueblo,Cholula,Nueva España,TopUrbiPlace10393
id_00293,,San Pedro de Ahuatlan,Toponym,settlement,Pueblo,Queretaro,Nueva España,TopUrbiPlace10394
id_00294,,Ahuehuezingo,Toponym,settlement,Pueblo,Izucar,Nueva España,TopUrbiPlace10395
id_00295,,Ahuezitla,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10396
id_00296,,Aiabaca,Toponym,settlement,Pueblo,Piura,Perú,TopUrbiPlace10397
id_00297,,Aiacasi,Toponym,settlement,Pueblo,Chumbivilcas,Perú,TopUrbiPlace10398
id_00298,,Aiacoa,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace10399
id_00299,,Aiacocha,Toponym,settlement,Pueblo,Huanta,Perú,TopUrbiPlace10400
id_00300,,Aiahualtempa,Toponym,settlement,Pueblo,Chilapa,Nueva España,TopUrbiPlace10401
id_00301,,Aiahualulco,Toponym,settlement,Pueblo,Xalapa,Nueva España,TopUrbiPlace10402
id_00302,,Aiahualulco,Toponym,settlement,Pueblo,Chilapa,Nueva España,TopUrbiPlace10403
id_00303,,Aiamasca,Toponym,settlement,Pueblo,Castrovirreyna,Perú,TopUrbiPlace10404
id_00304,,Aiahuasa,Toponym,settlement,Pueblo,Aimaraez,Perú,TopUrbiPlace10405
id_00305,,Aianaee,Toponym,settlement,Pueblo de Indios,South Carolina,unspecified,TopUrbiPlace10406
id_00306,,Aiapango,Toponym,settlement,Pueblo Cabecera,Chalco,Nueva España,TopUrbiPlace10407
id_00307,,Aiapata,Toponym,settlement,Pueblo,Carabaya,Perú,TopUrbiPlace10408
id_00308,,Aiapel,Toponym,settlement,Villa,Antioquia,Nueva Granada,TopUrbiPlace10409
id_00309,,Alaranga,Toponym,settlement,Pueblo,Chancay,Perú,TopUrbiPlace10410
id_00310,,Aiaei,Toponym,settlement,Pueblo,Huanta,Perú,TopUrbiPlace10411
id_00311,,Aiata,Toponym,settlement,Pueblo,Larecaja,Perú,TopUrbiPlace10412
id_00312,,Aiatasxo,Toponym,landmark,Rio,Tucuman,unspecified,TopUrbiPlace10413
id_00313,,Aiatepec,Toponym,settlement,Pueblo,Villalta,Nueva España,TopUrbiPlace10414
id_00314,,Aiaui,Toponym,settlement,Pueblo,Castrovirreyna,Perú,TopUrbiPlace10415
id_00315,,Aiauiri,Toponym,settlement,Pueblo,Lampa,Perú,TopUrbiPlace10416
id_00316,,Aiauiri,Toponym,settlement,Pueblo,Yauyos,Perú,TopUrbiPlace10417
id_00317,,Aiautla,Toponym,settlement,Pueblo Cabecera,Teutila,Nueva España,TopUrbiPlace10418
id_00318,,Aicaropa,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace10419
id_00319,id_10946,Aiches,Toponym,settlement,Pueblo de Indios,Texas,Nueva España,TopUrbiPlace10420
id_00320,,Aiciachia,Toponym,settlement,Pueblo,Taraumara,Nueva Vizcaya,TopUrbiPlace10421
id_00321,,Aiectipac,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10422
id_00322,id_00013,Aiencas,Toponym,settlement,Pueblo,Cuenca,Quito,TopUrbiPlace10423
id_00323,,Aigame,Toponym,settlement,Pueblo Real de Minas,Sonora,Nueva España,TopUrbiPlace10424
id_00324,,Aija,Toponym,settlement,Pueblo,Huaylas,Perú,TopUrbiPlace10425
id_00325,,Ailes,Toponym,landmark,Rio,Luisiana,unspecified,TopUrbiPlace10426
id_00326,,Aimaraez,Toponym,territory,Provincia,Aimaraez,Perú,TopUrbiPlace10427
id_00327,,Aimarapa,Toponym,landmark,Rio,Surinam,unspecified,TopUrbiPlace10428
id_00328,,Ainaca,Toponym,settlement,Pueblo,Cajatambo,Perú,TopUrbiPlace10429
id_00329,,Ainacolca,Toponym,structure,Mina,Condesuyos,Perú,TopUrbiPlace10430
id_00330,,Aio,Toponym,settlement,Pueblo,Condesuyos,Perú,TopUrbiPlace10431
id_00331,,Aio aio,Toponym,settlement,Pueblo,Sicasica,Perú,TopUrbiPlace10432
id_00332,,Santa María de Aiocuesco,Toponym,settlement,Pueblo Cabecera,Michoacan,Nueva España,TopUrbiPlace10433
id_00333,,Aiotitlan,Toponym,settlement,Pueblo Cabecera,Amola,Nueva España,TopUrbiPlace10434
id_00334,,Aionantou,Toponym,settlement,Pueblo de Indios,Canada,Nueva Francia,TopUrbiPlace10435
id_00335,,Aiozinapa,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10436
id_00336,,Aiozingo,Toponym,settlement,Pueblo,Chalco,Nueva España,TopUrbiPlace10437
id_00337,,Aiquile,Toponym,settlement,Pueblo,Mizque,Perú,TopUrbiPlace10438
id_00338,,Airicos,Toponym,human_group,Nación,Nuevo Reyno de Granada,Nueva Granada,TopUrbiGroup10439
id_00339,,San Francisco Xavier Airicos,Toponym,settlement,Pueblo,Nuevo Reyno de Granada,unspecified,TopUrbiPlace10440
id_00340,,Airihuanca,Toponym,settlement,Pueblo,Cotabambas,Perú,TopUrbiPlace10441
id_00341,,Airs,Toponym,settlement,Ciudad,New Jersey,unspecified,TopUrbiPlace10442
id_00342,,Nuestra Señora de la Ayuda,Toponym,settlement,Aldea,Pernambuco,Brasil,TopUrbiPlace10443
id_00343,,Nuestra Señora de la Ayuda,Toponym,settlement,Pueblo,Bahia,unspecified,TopUrbiPlace10444
id_00344,,Aiuila,Toponym,landmark,Rio,Soconusco,Guatemala,TopUrbiPlace10445
id_00345,,Aiuinos,Toponym,human_group,Nación,Sinaloa,Nueva España,TopUrbiGroup10446
id_00346,,Aiun,Toponym,landmark,Rio,Buenos Aires,unspecified,TopUrbiPlace10447
id_00347,,Pago de Aiuncha,Toponym,settlement,Pueblo,Tucuman,unspecified,TopUrbiPlace10448
id_00348,,Aiutla,Toponym,settlement,Pueblo Cabecera,Villalta,Nueva España,TopUrbiPlace10449
id_00349,,Aiutla,Toponym,settlement,Pueblo,Autlan,Nueva España,TopUrbiPlace10450
id_00350,,Aiua,Toponym,settlement,Villa,Santo Domingo,unspecified,TopUrbiPlace10451
id_00351,,Palmar de Aix,Toponym,landmark,Playón,Florida,unspecified,TopUrbiPlace10452
id_00352,,Aix,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace10453
id_00353,,Ajoiani,Toponym,settlement,Pueblo,Carabaya,Perú,TopUrbiPlace10454
id_00354,,Ajoues,Toponym,human_group,Pueblo de Indios,Luisiana,unspecified,TopUrbiGroup10455
id_00355,,Ajoues,Toponym,settlement,Pueblo,Luisiana,unspecified,TopUrbiPlace10456
id_00356,,Akanceas,Toponym,human_group,Nación,Luisiana,unspecified,TopUrbiGroup10457
id_00357,,Akankia,Toponym,landmark,Rio,Luisiana,unspecified,TopUrbiPlace10458
id_00358,,Akansa,Toponym,settlement,Pueblo de Indios,Luisiana,unspecified,TopUrbiPlace10459
id_00359,,Akansa,Toponym,settlement,Pueblo,Luisiana,unspecified,TopUrbiPlace10460
id_00360,,Akansa,Toponym,landmark,Rio,Luisiana,unspecified,TopUrbiPlace10461
id_00361,,Akouica,Toponym,settlement,Pueblo,Surinam,unspecified,TopUrbiPlace10462
id_00362,,Alaclatzala,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10463
id_00363,,Alacranes,Toponym,landmark,Islotes,Yucatan,unspecified,TopUrbiPlace10464
id_00364,,San Juan de Alahuiztlan,Toponym,settlement,Pueblo,Zacualpa,Nueva España,TopUrbiPlace10465
id_00365,,Alain,Toponym,landmark,Rio,Maynas,Quito,TopUrbiPlace10466
id_00366,,Alameda,Toponym,settlement,Pueblo,Nuevo Mexico,Nuevo México,TopUrbiPlace10467
id_00367,,Alamillos,Toponym,settlement,Pueblo,Taraumara,Nueva Vizcaya,TopUrbiPlace10468
id_00368,,Alamo,Toponym,settlement,Pueblo,Nuevo Leon,Nuevo Reyno de León,TopUrbiPlace10469
id_00369,,Real de los Alamos,Toponym,settlement,Pueblo Real de Minas,Sinaloa,Nueva España,TopUrbiPlace10470
id_00370,,San Jorge Alamos,Toponym,settlement,Villa,Para,Brasil,TopUrbiPlace10471
id_00371,,Alamos,Toponym,settlement,Villa,Sonora,unspecified,TopUrbiPlace10472
id_00372,,Alamos,Toponym,settlement,Pueblo,Sonora,unspecified,TopUrbiPlace10473
id_00373,,Alamos,Toponym,settlement,Pueblo,Taraumara,Nueva Vizcaya,TopUrbiPlace10474
id_00374,id_00369,Alamos,Toponym,settlement,Pueblo Real de Minas,Sinaloa,unspecified,TopUrbiPlace10475
id_00375,,Alangasi,Toponym,settlement,Pueblo,Quito,Quito,TopUrbiPlace10476
id_00376,,Alangasi,Toponym,landmark,Rio,Quito,unspecified,TopUrbiPlace10477
id_00377,,Alanis,Toponym,settlement,Pueblo,Maracaibo,unspecified,TopUrbiPlace10478
id_00378,,Santiago de Alanje,Toponym,settlement,Ciudad Cabecera,Chiriqui,Tierra-Firme,TopUrbiPlace10479
id_00379,,Alaques,Toponym,settlement,Pueblo,Latacunga,Quito,TopUrbiPlace10480
id_00380,,Alaquines,Toponym,settlement,Pueblo,Valles,Nueva España,TopUrbiPlace10481
id_00381,,Alara,Toponym,landmark,Rio,Antioquia,Nueva Granada,TopUrbiPlace10482
id_00382,,Alatahama,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace10483
id_00383,,Alausi,Toponym,territory,Provincia,Alausi,unspecified,TopUrbiPlace10484
id_00384,,Alausi,Toponym,settlement,Capital,Alausi,unspecified,TopUrbiPlace10485
id_00385,,Albania,Toponym,territory,Condado,New York,unspecified,TopUrbiPlace10486
id_00385a,,Albania,Toponym,settlement,Capital,New York,unspecified,TopUrbiPlace10487
id_00386,,Albania,Toponym,landmark,Rio,Canada,Nueva Francia,TopUrbiPlace10488
id_00387,,Albania,Toponym,structure,Fuerte,Canada,unspecified,TopUrbiPlace10489
id_00388,,Punta de los Albaricoques,Toponym,landmark,Cabo,Saint-Domingue,unspecified,TopUrbiPlace10490
id_00389,,Páramo de Albarracin,Toponym,landmark,Monte,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace10491
id_00390,,Albarraba,Toponym,settlement,Pueblo de Indios,Chile,Chile,TopUrbiPlace10492
id_00391,,San Miguel Albarraba,Toponym,settlement,Pueblo,Teutitlan,Nueva España,TopUrbiPlace10493
id_00392,,Albarregas,Toponym,landmark,Rio,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace10494
id_00393,,Albemarle,Toponym,territory,Condado,North Carolina,unspecified,TopUrbiPlace10495
id_00394,,Albemarle,Toponym,territory,Condado,Virginia,unspecified,TopUrbiPlace10496
id_00395,,Albemarle,Toponym,landmark,Estrecho,Massachussetts,unspecified,TopUrbiPlace10497
id_00396,,Alberto,Toponym,settlement,Barrio,Ixmiquilpan,Nueva España,TopUrbiPlace10498
id_00397,,Albor,Toponym,landmark,Isla,Lucayas,unspecified,TopUrbiPlace10499
id_00398,,Santa Rosa de Alburquerque,Toponym,settlement,Pueblo Real de Minas,Colotlan,Nueva España,TopUrbiPlace10500
id_00399,,Alburquerque,Toponym,settlement,Villa,Nuevo Mexico,Nuevo México,TopUrbiPlace10501
id_00400,,Alburquerque,Toponym,landmark,Islote,mar del N,unspecified,TopUrbiPlace10502
id_00401,,Alca,Toponym,settlement,Pueblo,Condesuyos,Perú,TopUrbiPlace10503
id_00402,,Alcala,Toponym,settlement,Pueblo,Chiapas,Guatemala,TopUrbiPlace10504
id_00403,,Alcamani,Toponym,settlement,Pueblo,Igualapa,Nueva España,TopUrbiPlace10505
id_00404,,San Antonio de Alcantara,Toponym,settlement,Villa,Marañon,Brasil,TopUrbiPlace10506
id_00405,,Alcantara,Toponym,settlement,Pueblo,Chanco,unspecified,TopUrbiPlace10507
id_00406,,Alcarai,Toponym,landmark,Rio,Buenos Aires,unspecified,TopUrbiPlace10508
id_00407,,Isla de los Alcatraces,Toponym,landmark,Isla,Caicos,unspecified,TopUrbiPlace10509
id_00408,,San Martin de Alchichica,Toponym,settlement,Barrio,Izucar,Nueva España,TopUrbiPlace10510
id_00409,,Alchidomas,Toponym,settlement,Pueblo,Nuevo Mexico,Nuevo México,TopUrbiPlace10511
id_00410,,Alco,Toponym,settlement,Pueblo,Chumbivilcas,Perú,TopUrbiPlace10512
id_00411,,Alcoholades,Toponym,human_group,Nación,Venezuela,unspecified,TopUrbiGroup10513
id_00412,,Alcozauca,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10514
id_00413,,Aldas,Toponym,settlement,Barrio,Zultepec,Nueva España,TopUrbiPlace10515
id_00414,,Aldea del Espíritu Santo,Toponym,settlement,Pueblo,Bahia,Brasil,TopUrbiPlace10516
id_00415,,Aldas,Toponym,settlement,Pueblo,Sergipe,Brasil,TopUrbiPlace10517
id_00416,,Aldwort,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace10518
id_00417,,Alebaster,Toponym,landmark,Isla,Lucayas,unspecified,TopUrbiPlace10519
id_00418,,Alegre,Toponym,settlement,Pueblo,San Vicente,Brasil,TopUrbiPlace10520
id_00419,,Alexandria,Toponym,settlement,Pueblo,Virginia,unspecified,TopUrbiPlace10521
id_00420,,Alexo,Toponym,landmark,Isla,Pernambuco,Brasil,TopUrbiPlace10522
id_00421,,San Miguel de Alearo,Toponym,settlement,Pueblo,Chiquitos,unspecified,TopUrbiPlace10523
id_00422,,Alfaxaiuca,Toponym,settlement,Pueblo,Jilotepec,Nueva España,TopUrbiPlace10524
id_00423,,Valle del Alferez,Toponym,landmark,Valle,Bogota,Nueva Granada,TopUrbiPlace10525
id_00424,,Alferez,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace10526
id_00425,,Algarrobo,Toponym,settlement,Pueblo,Antioquia,Nueva Granada,TopUrbiPlace10527
id_00426,,Isla del Algodon,Toponym,landmark,Isla,Caicos,unspecified,TopUrbiPlace10528
id_00427,,Algodon,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace10529
id_00428,,Algodonales,Toponym,settlement,Pueblo,Atacama,Perú,TopUrbiPlace10530
id_00429,,Algonquinenses,Toponym,human_group,Nación,Canada,unspecified,TopUrbiGroup10531
id_00430,,Alguilgua,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace10532
id_00431,,Alhue,Toponym,settlement,Pueblo,Rancagua,Chile,TopUrbiPlace10533
id_00432,,Alhue,Toponym,landmark,Estero,Rancagua,Chile,TopUrbiPlace10534
id_00433,,Allante,Toponym,landmark,Volcán,Chile,Chile,TopUrbiPlace10535
id_00434,,Alibamons,Toponym,human_group,Nación,Luisiana,Luisiana,TopUrbiGroup10536
id_00435,,Alina,Toponym,settlement,Pueblo,Tancitaro,Nueva España,TopUrbiPlace10537
id_00436,,Alis,Toponym,settlement,Pueblo,Yauyos,Perú,TopUrbiPlace10538
id_00437,,Farallón de los Alisos,Toponym,landmark,Islote,California,unspecified,TopUrbiPlace10539
id_00438,,Alitatis,Toponym,landmark,Isla,Brasil,unspecified,TopUrbiPlace10540
id_00439,,Aljaraca,Toponym,landmark,Rio,Sicasica,Perú,TopUrbiPlace10541
id_00440,,Aljojuca,Toponym,settlement,Pueblo,Tepeaca,Nueva España,TopUrbiPlace10542
id_00441,,Alkansas,Toponym,human_group,Nación,Canada,unspecified,TopUrbiGroup10543
id_00442,,Allauca,Toponym,settlement,Pueblo,Yauyos,Perú,TopUrbiPlace10544
id_00443,,Allca,Toponym,territory,Provincia,Allca,Perú,TopUrbiPlace10545
id_00444,,Allegheni,Toponym,settlement,Villa,Pennsylvania,unspecified,TopUrbiPlace10546
id_00445,,Alleguippes,Toponym,settlement,Pueblo,Virginia,unspecified,TopUrbiPlace10547
id_00446,,Allemands,Toponym,settlement,Pueblo,Luisiana,unspecified,TopUrbiPlace10548
id_00447,,Allens,Toponym,settlement,Ciudad,New Jersey,unspecified,TopUrbiPlace10549
id_00448,,Bahía de Alligator,Toponym,landmark,Bahía,Jamaica,unspecified,TopUrbiPlace10550
id_00449,,Alligator,Toponym,landmark,Rio,North Carolina,unspecified,TopUrbiPlace10551
id_00450,,Alliuitas,Toponym,settlement,Pueblo,Cuba,unspecified,TopUrbiPlace10552
id_00451,,Almacenes del Rey,Toponym,settlement,Pueblo,Cañete,Perú,TopUrbiPlace10553
id_00452,,Santiago de Almagro,Toponym,settlement,Pueblo,Cañete,Perú,TopUrbiPlace10554
id_00453,,Almaguer,Toponym,settlement,Ciudad,Popayan,Quito,TopUrbiPlace10555
id_00454,,Real del rio de las Almas,Toponym,settlement,Pueblo Real de Minas,Guayazas,Brasil,TopUrbiPlace10556
id_00455,,Almas,Toponym,landmark,Rio,San Vicente,unspecified,TopUrbiPlace10557
id_00456,,Almenas,Toponym,landmark,Rio,Arequipa,Perú,TopUrbiPlace10558
id_00457,,Almeria,Toponym,settlement,Pueblo,Veracruz,Nueva España,TopUrbiPlace10559
id_00458,,Almirante,Toponym,settlement,Pueblo,Paraiba,Brasil,TopUrbiPlace10560
id_00459,,Almirante,Toponym,landmark,Bahía,Veragua,unspecified,TopUrbiPlace10561
id_00460,,Almirante,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace10562
id_00461,,San Pedro de Almoloia,Toponym,settlement,Pueblo,Zultepec,Nueva España,TopUrbiPlace10667
id_00462,,San Miguel del Rio Almoloia,Toponym,settlement,Pueblo,Metepec,Nueva España,TopUrbiPlace10668
id_00463,,Almololoian,Toponym,settlement,Pueblo Cabecera,Colima,Nueva España,TopUrbiPlace10669
id_00464,,Aloa,Toponym,settlement,Pueblo,Quito,Quito,TopUrbiPlace10670
id_00465,,Aloasi,Toponym,settlement,Pueblo,Quito,Quito,TopUrbiPlace10671
id_00466,,Alojamiento,Toponym,settlement,Pueblo,Copiapo,Chile,TopUrbiPlace10672
id_00467,,Alonche,Toponym,settlement,Pueblo,Guayaquil,Quito,TopUrbiPlace10673
id_00468,,Alotepec,Toponym,settlement,Pueblo,Villalta,Nueva España,TopUrbiPlace10674
id_00469,,Santa María de Alozozingo,Toponym,settlement,Pueblo,Huejozingo,Nueva España,TopUrbiPlace10675
id_00470,,Alpabamba,Toponym,settlement,Pueblo,Parinacochas,Perú,TopUrbiPlace10676
id_00471,,Alpamarca,Toponym,settlement,Pueblo,Canta,Perú,TopUrbiPlace10677
id_00472,,Alpacai,Toponym,settlement,Pueblo Asiento de Minas,Condesuyos,Perú,TopUrbiPlace10678
id_00473,,Alpaiacu,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace10679
id_00474,,Alpargaton,Toponym,settlement,Pueblo,Venezuela,unspecified,TopUrbiPlace10680
id_00475,,Alpargaton,Toponym,landmark,Rio,Venezuela,unspecified,TopUrbiPlace10681
id_00476,,Alpizagua,Toponym,settlement,Pueblo,Culiacan,Nueva España,TopUrbiPlace10682
id_00477,,Alpoieca,Toponym,settlement,Pueblo,Chilapa,Nueva España,TopUrbiPlace10683
id_00478,,Alpoieca,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10684
id_00479,,Alpoiecazingo,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10685
id_00480,,San Antonio de Alponeca,Toponym,settlement,Pueblo,Tochimilco,Nueva España,TopUrbiPlace10686
id_00481,,Santa María de Alpuieca,Toponym,settlement,Pueblo,Cuernavaca,Nueva España,TopUrbiPlace10687
id_00482,,Alta,Toponym,landmark,Laguna,Barcelona,unspecified,TopUrbiPlace10688
id_00483,,Altaboiano,Toponym,settlement,Pueblo,Tucuman,unspecified,TopUrbiPlace10689
id_00484,,Altabonita,Toponym,landmark,Bahía,Cuba,unspecified,TopUrbiPlace10690
id_00485,,Altagracia,Toponym,settlement,Ciudad,Sutagaos,Nueva Granada,TopUrbiPlace10691
id_00486,,Nuestra Señora de Altagracia,Toponym,settlement,Pueblo,Cumana,unspecified,TopUrbiPlace10692
id_00487,,Altagracia,Toponym,settlement,Pueblo,Tucuman,Perú,TopUrbiPlace10693
id_00487a,,Altagracia,Toponym,settlement,Pueblo,Cumana,unspecified,TopUrbiPlace10694
id_00488,id_05191,Altamira,Toponym,settlement,Pueblo,Barcelona,unspecified,TopUrbiPlace10695
id_00489,,Altamisa,Toponym,settlement,Pueblo,Sierra Gorda,Nueva España,TopUrbiPlace10696
id_00490,,Altar,Toponym,settlement,Villa Presidio,Sonora,unspecified,TopUrbiPlace10697
id_00491,,Altar,Toponym,landmark,Monte,Riobamba,Quito,TopUrbiPlace10698
id_00492,,San Andres del Alto,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace10699
id_00493,,Alto,Toponym,settlement,Pueblo,San Vicente,Brasil,TopUrbiPlace10700
id_00494,,Alto,Toponym,settlement,Pueblo,Catamarca,Perú,TopUrbiPlace10701
id_00495,,San Miguel Alto,Toponym,settlement,Pueblo,Tecpatitlan,unspecified,TopUrbiPlace10702
id_00496,,Alto,Toponym,settlement,Pueblo,Popayan,Quito,TopUrbiPlace10703
id_00497,,Altobelo,Toponym,landmark,Farallón,Santo Domingo,unspecified,TopUrbiPlace10704
id_00498,,Altos,Toponym,settlement,Pueblo,San Vicente,Brasil,TopUrbiPlace10705
id_00499,,Altos,Toponym,settlement,Pueblo,Rey,Brasil,TopUrbiPlace10706
id_00500,,Altos,Toponym,landmark,Rio,Huanuco,Perú,TopUrbiPlace10707
id_00501,,Altotonga,Toponym,settlement,Pueblo,Xalapa,Nueva España,TopUrbiPlace10708
id_00502,,San Luis de Laracota de Alva,Toponym,settlement,Asiento de Minas,Paucarcolla,unspecified,TopUrbiPlace10709
id_00503,,Alvarado,Toponym,landmark,Rio,Cozamaloapan,unspecified,TopUrbiPlace10710
id_00504,,Alvarado,Toponym,settlement,Pueblo,Veracruz,Nueva España,TopUrbiPlace10711
id_00505,,Sierra de Maestro Alvaro,Toponym,landmark,Cordillera,Espiritu Santo,Brasil,TopUrbiPlace10712
id_00506,,Monte de Alverne,Toponym,settlement,Pueblo,Guadalcazar,unspecified,TopUrbiPlace10713
id_00507,,Manuel de Alz,Toponym,landmark,Rio,unspecified,Brasil,TopUrbiPlace10714
id_00508,,Alzoui,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace10715
id_00509,,Ama,Toponym,settlement,Pueblo,Canta,Perú,TopUrbiPlace10716
id_00510,,Amacaches,Toponym,human_group,Nación,Rio de Janeiro,Brasil,TopUrbiGroup10717
id_00511,,Amachura,Toponym,landmark,Rio,Cumana,unspecified,TopUrbiPlace10718
id_00512,,Amacore,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace10719
id_00513,,Amacu,Toponym,landmark,Laguna,Guayana,unspecified,TopUrbiPlace10720
id_00514,,Amacuica,Toponym,settlement,Pueblo,Cuernavaca,Nueva España,TopUrbiPlace10721
id_00515,,Amacuitlapilco,Toponym,settlement,Pueblo,Cuernavaca,unspecified,TopUrbiPlace10722
