GroupID;corresp_entry;volume;nombre;type;featuretype;conf_identity;idno_base;gazetteermatch;Province;Region;conf_loc_verbal;Lat;Lon;auto;review-note-es;review-note-en;review-note-fr;category-note-es;category-note-en;category-note-fr;doublette-note-es;doublette-note-en;doublette-note-fr;imaginary-note-es;imaginary-note-en;imaginary-note-fr;artifact-note-es;artifact-note-en;artifact-note-fr;historical-note-es;historical-note-en;historical-note-fr;reviewer
TopUrbiGroup13385;id_03188;1;Cauos;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9643;-74,6643;3385;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13389;id_03192;1;Cauquis;Indigenous-political;Nación;-;;;unspecified;Chile;Dummy coordinates in the wide region;-38,5539;-72,0139;3389;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13444;id_03246;1;Cenis;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;31,65920693;-94,62099137;3444;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup13445;id_03247;1;Cenomonas;Indigenous-political;Nación;-;;;unspecified;Brasil;Location represents an area – the location is relative to others;-3,14622872;-67,29355995;3445;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup13447;id_03249;1;Cenos;Indigenous-political;Nación;-;;;Marañon;Brasil;Dummy coordinates in the wide region;-3,9581;-65,7581;3447;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13476;id_03277;1;Cesares;Indigenous-political;Nación;imaginary;;;unspecified;Chile;Location represents an area – roughly;-38,5952;-71,9552;3476;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;Este grupo es imaginario.;This group is imaginary.;Ce groupe est imaginaire.;;;;;;;WS
TopUrbiGroup13609;id_03407;1;Chaneses;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-25,3419;-55,4719;3609;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13658;id_03456;1;Charcas;Indigenous-political;Nación;-;;;unspecified;Charcas;Dummy coordinates in the wide region;-9,127;-75,737;3658;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13681;id_03479;1;Charruas;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-32,9547;-59,5147;3681;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13782;id_03579;1;Cheuelus;Indigenous-political;Nación;-;;;Marañon;Brasil;Dummy coordinates in the wide region;-3,9246;-65,8246;3782;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13835;id_03645;1;Chicuas;Indigenous-political;Nación;-;;;Condesuyos;Peru;Dummy coordinates in the wide region;-15,3793;-72,4793;3835;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13906;id_03730;1;Chimilas;Indigenous-political;Nación;-;;;Santa Marta;Nuevo Reyno de Granada;Dummy coordinates in the wide region;10,8478;-74,1322;3906;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13916;id_03740;1;Chinataguas;Indigenous-political;Nación;-;;;unspecified;Peru;Dummy coordinates in the wide region;-9,0512;-75,7112;3916;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13918;id_03742;1;Chinatos;Indigenous-political;Nación;-;;;unspecified;Nuevo Reyno de Granada;Dummy coordinates in the wide region;6,389;-73,711;3918;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13954;id_03778;1;Chipeos;Indigenous-political;Nación;-;;;Amazonas;Brasil;Dummy coordinates in the wide region;-6,9074;-66,3074;3954;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13958;id_03782;1;Chiquiguanitas;Indigenous-political;Nación;-;;;Condesuyos;Peru;Dummy coordinates in the wide region;-15,387;-72,697;3958;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13965;id_03789;1;Chiquitos;Indigenous-political;Nación;-;;;Santa Cruz de la Sierra;Santa Cruz de la Sierra;Dummy coordinates in the wide region;-17,3563;-59,8463;3965;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup13975;id_03799;1;Chiricoas;Indigenous-political;Nación;-;;;unspecified;Llanos;Dummy coordinates in the wide region;6,4947;-73,7053;3975;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14000;id_03824;1;Chitanos;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6972;-73,9828;4000;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14002;id_03826;1;Chitareros;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6974;-73,9826;4002;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14073;id_03944;1;Chudauiñas;Indigenous-political;Nación;-;;;unspecified;Quito;Dummy coordinates in the wide region;0,00599249;-76,7941;4073;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14076;id_03947;1;Chufias;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9938;-74,7938;4076;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14102;id_03973;1;Chunanas;Indigenous-political;Nación;-;;;Cuzco;Peru;Dummy coordinates in the wide region;-13,5212;-71,9212;4102;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14111;id_03982;1;Chunchos;Indigenous-political;Nación;-;;;Tarma;Peru;Dummy coordinates in the wide region;-10,8103;-75,6303;4111;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14114;id_03985;1;Chunianis;Indigenous-political;Nación;-;;;Tierras Magallanicas;Patagonia-Araucania;Dummy coordinates in the wide region;-42,99;-72,99;4114;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14147;id_04017;1;Chuscos;Indigenous-political;Nación;-;;;Panatahuas;Peru;Dummy coordinates in the wide region;-9,6867;-75,9867;4147;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14148;id_04018;1;Chyaizaques;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6134;-74,0666;4148;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14169;id_04039;1;Cingacuchuscas;Indigenous-political;Nación;-;;;Marañon;Brasil;Dummy coordinates in the wide region;-3,9845;-65,9845;4169;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14183;id_04053;1;Ciriones;Indigenous-political;Nación;-;;;Moxos;Maynas;Dummy coordinates in the wide region;-13,7131;-65,4431;4183;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14293;id_04163;1;Cocamas;Indigenous-political;Nación;-;;;Amazonas;Brasil;Dummy coordinates in the wide region;-6,9721;-66,2721;4293;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14330;id_04199;1;Cocmonomas;Indigenous-political;Nación;-;;;Huanuco;Peru;Dummy coordinates in the wide region;-9,7984;-76,0384;4330;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14364;id_04232;1;Cofanes;Indigenous-political;Nación;-;;;unspecified;Quito;Dummy coordinates in the wide region;0,03509249;-76,865;4364;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14394;id_04262;1;Colapisas;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,56620716;-94,35206556;4394;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup14421;id_04289;1;Colimas;Indigenous-political;Nación;-;;;Colima;Nueva Galicia;Dummy coordinates in the wide region;19,1807;-103,8893;4421;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14450;id_04332;1;Colorados;Indigenous-political;Nación;-;;;Latacunga;Quito;Dummy coordinates in the wide region;-0,855;-78,925;4450;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14624;id_04506;1;Coniguas;Indigenous-political;Nación;-;;;Tarma;Peru;Dummy coordinates in the wide region;-10,4976;-75,2876;4624;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14818;id_04693;1;Coscaocoas;Indigenous-political;Nación;-;;;Lamas;Peru;Dummy coordinates in the wide region;-5,9182;-75,9182;4818;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14822;id_04697;1;Coseremonianos;Indigenous-political;Nación;-;;;Moxos;Maynas;Dummy coordinates in the wide region;-13,3178;-64,7378;4822;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14892;id_04766;1;Coyaimas;Indigenous-political;Nación;-;;;Popayan;Popayan;Dummy coordinates in the wide region;2,3692;-76,7508;4892;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup14893;id_04767;1;Coyones;Indigenous-political;Nación;-;;;Tocuyo;Venezuela;Dummy coordinates in the wide region;10,0893;-69,9107;4893;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15024;id_04896;1;Cuchigaros;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area well;-3,70822936;-61,48754519;5024;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup15120;id_05006;1;Cumayaris;Indigenous-political;Nación;-;;;Cumana;Nueva Andalucia;Location represents an area – the location is relative to others;-5,62424671;-63,70821713;5120;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup15146;id_05031;1;Cungies;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9854;-74,8854;5146;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15148;id_05033;1;Cuniuos;Indigenous-political;Nación;-;;;Amazonas;Brasil;Dummy coordinates in the wide region;-6,9852;-66,1852;5148;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15180;id_05065;1;Curanaris;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area – the location is relative to others;-4,44943334;-59,59756148;5180;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup15206;id_05091;1;Curiguires;Indigenous-political;Nación;-;;;Cumana;Nueva Andalucia;Location represents an area sufficiently;-5,56471505;-63,85924427;5206;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup15208;id_05093;1;Curinas;Indigenous-political;Nación;-;https://pt.wikipedia.org/wiki/;Culinas;Marañon;Brasil;Location represents an area sufficiently;-3,62580096;-59,97263449;5208;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup15222;id_05107;1;Curucuanes;Indigenous-political;Nación;-;;;Chaco;Rio de la Plata;Dummy coordinates in the wide region;-26,9778;-61,4778;5222;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15239;id_05124;1;Curuzicaris;Indigenous-political;Nación;-;;;Brasil;Brasil;Dummy coordinates in the wide region;-10,9761;-49,4761;5239;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15250;id_05135;1;Cusicas;Indigenous-political;Nación;-;;;Chiquitos;Santa Cruz de la Sierra;Dummy coordinates in the wide region;-16,475;-60,175;5250;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15265;id_05150;1;Cutquiscanas;Indigenous-political;Nación;-;;;Panatahuas;Peru;Dummy coordinates in the wide region;-9,6835;-76,0735;5265;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15473;id_06029;2;Fimayos;Indigenous-political;Nación;-;;;unspecified;Maynas;Dummy coordinates in the wide region;-9,0122;-75,7722;5473;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15512;id_08558;2;Kanaatinos;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,59970716;-94,30856556;5512;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup15513;id_08559;2;Kanses;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;39,70572071;-94,35880752;5513;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup15518;id_08564;2;Kappas;Indigenous-political;Tribu;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;31,6321;-92,7479;5518;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15679;id_05516;2;Doas;Indigenous-political;Nación;-;;;Tocaima;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,4484;-74,5816;5679;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15743;id_05579;2;Doymas;Indigenous-political;Nación;-;;;unspecified;Nuevo Reyno de Granada;Dummy coordinates in the wide region;6,5648;-73,7352;5743;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15746;id_05582;2;Draguitas;Indigenous-political;Nación;-;;;Tucuman;Rio de la Plata;Dummy coordinates in the wide region;-27,5349;-66,2849;5746;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15859;id_05713;2;Encabellados;Indigenous-political;Nación;-;;;Sucumbios;Popayan;Dummy coordinates in the wide region;0,3864;-76,7936;5859;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15880;id_05748;2;Eparagois;Indigenous-political;Nación;-;;;Nueva Andalucia;Venezuela;Dummy coordinates in the wide region;10,0799;-69,9201;5880;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15889;id_05757;2;Eries;Indigenous-political;Nación;-;;;Canada;Canada;Dummy coordinates in the wide region;44,0808;-80,8192;5889;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup15991;id_07863;2;Ipapuisas;Indigenous-political;Nación;-;;;unspecified;Quito;Dummy coordinates in the wide region;-0,399;-76,809;5991;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16003;id_07875;2;Ipillos;Indigenous-political;Nación;-;;;Tarma;Peru;Dummy coordinates in the wide region;-10,4878;-75,5978;6003;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16049;id_09285;2;Macauinas;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9032;-75,9032;6049;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16084;id_10944;2;Nebome;Indigenous-political;Nación;-;;;Nueva Vizcaya;Nueva Vizcaya;Dummy coordinates in the wide region;27,0003;-108,9997;6084;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16157;id_05828;2;Esquimaux;Indigenous-political;Nación;-;;;unspecified;Canada;Dummy coordinates in the wide region;44,0076;-81,2924;6157;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16494;id_06199;2;Frascavinas;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9549;-74,9549;6494;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16505;id_06210;2;Frentones;Indigenous-political;Nación;-;;;unspecified;Charcas;Dummy coordinates in the wide region;-8,9438;-75,7538;6505;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16647;id_06349;2;Gavains;Indigenous-political;Nación;-;;;Amazonas;Brasil;Location represents an area – the location is relative to others;-3,10335126;-67,12518679;6647;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup16708;id_06995;2;Guenoas;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-33,2835;-54,9635;6708;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16746;id_08040;2;Itotos;Indigenous-political;Nación;-;;;Santa Marta;Nuevo Reyno de Granada;Dummy coordinates in the wide region;10,9503;-73,9197;6746;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16749;id_08043;2;Itucales;Indigenous-political;Nación;-;;;Marañon;Brasil;Dummy coordinates in the wide region;-3,9294;-66,8294;6749;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16791;id_06423;2;Giraharas;Indigenous-political;Nación;-;;;Venezuela;Venezuela;Dummy coordinates in the wide region;9,5948;-67,8052;6791;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16865;id_06494;2;Goyoguin;Indigenous-political;Cantón;-;;;Acadia;Canada;Dummy coordinates in the province;46,46502214;-63,8617732;6865;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup16968;id_06597;2;Guacares;Indigenous-political;Nación;-;;;Amazonas;Brasil;Location represents an area sufficiently;-1,99999;-56,96954;6968;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup16987;id_06616;2;Guacicos;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6944;-73,9856;6987;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17011;id_06653;2;Guaibas;Indigenous-political;Nación;-;;;unspecified;Llanos;Dummy coordinates in the wide region;6,6968;-73,7032;7011;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17013;id_06655;2;Guaicures;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-24,283;-58,383;7013;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17030;id_06672;2;Guaiquiries;Indigenous-political;Nación;-;;;Orinoco;Nueva Andalucia;Dummy coordinates in the wide region;0,666434816;-51,63061876;7030;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17038;id_06680;2;Guaitacasios;Indigenous-political;Nación;-;;;Ilheos;Brasil;Location represents an area sufficiently;-14,80303967;-39,09290504;7038;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup17044;id_06686;2;Guajiros;Indigenous-political;Nación;-;;;Santa Marta;Nuevo Reyno de Granada;Dummy coordinates in the wide region;10,8801;-74,2299;7044;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17092;id_06734;2;Guamos;Indigenous-political;Nación;-;;;Llanos;Llanos;Dummy coordinates in the wide region;6,2531;-73,6362;7092;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17110;id_06752;2;Guañanas;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-22,9933;-54,5933;7110;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17140;id_06781;2;Guaneros;Indigenous-political;Nación;-;;;unspecified;Llanos;Dummy coordinates in the wide region;6,7097;-73,7903;7140;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17150;id_06791;2;Guanoas;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-33,2693;-54,9693;7150;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17160;id_06801;2;Guapachos;Indigenous-political;Nación;-;;;Tucuman;Rio de la Plata;Dummy coordinates in the wide region;-28,0883;-63,9283;7160;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17171;id_06812;2;Guapis;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Location represents an area sufficiently;3,95950307;-74,18099122;7171;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17181;id_06822;2;Guaracaponos;Indigenous-political;Nación;-;;;unspecified;Llanos;Dummy coordinates in the wide region;6,8138;-73,7862;7181;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17187;id_06828;2;Guaraicus;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9856;-75,0856;7187;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17193;id_06834;2;Guaranacacos;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area sufficiently;-3,2391;-58,90845;7193;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup17195;id_06836;2;Guaranis;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-28,0248;-56,1848;7195;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17202;id_06843;2;Guaraunos;Indigenous-political;Nación;-;;;Orinoco;Nueva Andalucia;Dummy coordinates in the wide region;0,583534816;-51,71351876;7202;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17204;id_06845;2;Guarayos;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-22,9839;-54,6839;7204;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17218;id_06859;2;Guarinumas;Indigenous-political;Nación;-;;;Amazonas;Brasil;Location represents an area – the location is relative to others;-3,9844633;-59,19160487;7218;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
